Time,Loc,mVoiceRegState,mDataRegState,mChannelNumber,mPci,mEarfcn,mCellBandwidths,mBands,rssi,rsrp,rsrq,rssnr,lteLevel,rat,mPci,mEarfcn,rssi,rsrp,rsrq
1684940895.427377,"40.494024,-111.865833",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-8,20,5,14,423,66536,-55,-83,-8
1684940917.969585,"40.494026,-111.865833",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-85,-8,21,5,14,423,66536,-51,-80,-7
1684940919.32347,"40.494027,-111.865836",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-80,-7
1684940920.682577,"40.494026,-111.865841",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-80,-7
1684940922.10846,"40.494018,-111.865838",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-74,-8
1684940923.4408598,"40.494018,-111.865837",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-74,-8
1684940924.78532,"40.494017,-111.865836",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-79,-8,25,5,14,423,66536,-51,-74,-8
1684940926.080575,"40.494020,-111.865835",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-83,-8,24,5,14,423,66536,-51,-74,-8
1684940927.425935,"40.494007,-111.865836",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-9,23,5,14,423,66536,-53,-84,-8
1684940928.84576,"40.493976,-111.865843",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-9,23,5,14,423,66536,-53,-84,-8
1684940930.174313,"40.493967,-111.865853",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,30,5,14,423,66536,-53,-84,-8
1684940931.518178,"40.493967,-111.865857",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-9,30,5,14,423,66536,-57,-81,-6
1684940932.8790872,"40.493969,-111.865859",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-82,-9,24,5,14,423,66536,-57,-81,-6
1684940934.261479,"40.493969,-111.865865",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-80,-9,24,5,14,423,66536,-57,-81,-6
1684940935.574594,"40.493968,-111.865866",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-80,-9,24,5,14,423,66536,-57,-81,-6
1684940936.892818,"40.493964,-111.865866",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-78,-7
1684940938.239357,"40.493949,-111.865861",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-78,-7
1684940939.6329181,"40.493934,-111.865846",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-78,-7
1684940941.021384,"40.493937,-111.865841",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-78,-7
1684940942.355503,"40.493942,-111.865835",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-53,-81,-7
1684940943.696359,"40.493936,-111.865829",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-53,-81,-7
1684940945.145817,"40.493937,-111.865822",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-53,-81,-7
1684940946.491488,"40.493941,-111.865817",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-85,-8,22,5,14,423,66536,-51,-76,-9
1684940947.8396301,"40.493944,-111.865812",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,22,5,14,423,66536,-51,-76,-9
1684940949.189091,"40.493937,-111.865808",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,22,5,14,423,66536,-51,-76,-9
1684940950.651737,"40.493931,-111.865813",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,22,5,14,423,66536,-51,-76,-9
1684940952.071519,"40.493923,-111.865822",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,16,5,14,423,66536,-53,-80,-7
1684940953.514551,"40.493912,-111.865831",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,16,5,14,423,66536,-53,-80,-7
1684940955.083243,"40.493907,-111.865833",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,16,5,14,423,66536,-53,-80,-7
1684940956.539634,"40.493908,-111.865830",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-86,-8,18,5,14,423,66536,-57,-87,-8
1684940957.9464982,"40.493919,-111.865837",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-86,-8,18,5,14,423,66536,-57,-87,-8
1684940959.436688,"40.493924,-111.865838",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-86,-8,18,5,14,423,66536,-57,-87,-8
1684940960.8986619,"40.493932,-111.865840",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-91,-7,16,5,14,423,66536,-57,-87,-8
1684940962.287034,"40.493935,-111.865848",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-91,-7,16,5,14,423,66536,-55,-85,-6
1684940963.8001668,"40.493931,-111.865855",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-85,-6
1684940965.296118,"40.493929,-111.865857",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-85,-6
1684940966.752177,"40.493930,-111.865855",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940968.155371,"40.493927,-111.865852",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940969.587903,"40.493925,-111.865851",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940970.980973,"40.493924,-111.865852",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940972.431544,"40.493925,-111.865853",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940973.86677,"40.493923,-111.865853",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940975.3733299,"40.493922,-111.865854",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-53,-84,-7
1684940976.793049,"40.493923,-111.865855",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-7
1684940978.2915359,"40.493918,-111.865853",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-7
1684940979.805686,"40.493915,-111.865853",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-7
1684940981.2276511,"40.493917,-111.865852",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-7
1684940982.685378,"40.493918,-111.865852",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-8
1684940985.359234,"40.493938,-111.865858",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-55,-84,-8
1684940986.7519748,"40.493946,-111.865859",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,21,5,14,423,66536,-57,-85,-8
1684940988.1656718,"40.493947,-111.865859",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-88,-8,12,5,14,423,66536,-57,-85,-8
1684940989.718556,"40.493942,-111.865851",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-82,-7,24,5,14,423,66536,-57,-85,-8
1684940991.180245,"40.493928,-111.865855",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-82,-7,24,5,14,423,66536,-57,-85,-8
1684940992.6342,"40.493933,-111.865854",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-82,-7,24,5,14,423,66536,-51,-78,-7
1684940994.1467578,"40.493941,-111.865850",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-77,-8,25,5,14,423,66536,-51,-78,-7
1684940995.584373,"40.493951,-111.865844",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-71,-8,25,5,14,423,66536,-51,-78,-7
1684940997.099186,"40.493966,-111.865824",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-72,-7,24,5,14,423,66536,-51,-76,-8
1684940998.52255,"40.493970,-111.865808",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-72,-7,24,5,14,423,66536,-51,-76,-8
1684940999.960336,"40.493974,-111.865807",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-7,23,5,14,423,66536,-51,-76,-8
1684941001.446217,"40.493976,-111.865812",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-7,23,5,14,423,66536,-51,-76,-8
1684941002.898371,"40.493974,-111.865817",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-7,23,5,14,423,66536,-51,-71,-6
1684941004.3105931,"40.493968,-111.865819",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-73,-7,27,5,14,423,66536,-51,-71,-6
1684941005.8026009,"40.493962,-111.865820",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-75,-7,27,5,14,423,66536,-51,-71,-6
1684941007.255213,"40.493952,-111.865821",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-75,-7,27,5,14,423,66536,-51,-77,-6
1684941008.697093,"40.493944,-111.865822",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-88,-8,15,5,14,423,66536,-51,-77,-6
1684941010.140845,"40.493925,-111.865827",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-88,-8,15,5,14,423,66536,-51,-77,-6
1684941011.5243819,"40.493917,-111.865828",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-61,-88,-8,15,5,14,423,66536,-57,-85,-8
1684941012.9813519,"40.493904,-111.865829",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-86,-8,16,5,14,423,66536,-57,-85,-8
1684941014.4781,"40.493898,-111.865829",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-86,-8,16,5,14,423,66536,-57,-85,-8
1684941015.900063,"40.493891,-111.865826",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-86,-8,16,5,14,423,66536,-57,-85,-8
1684941017.3687198,"40.493889,-111.865818",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-8,22,5,14,423,66536,-53,-81,-8
1684941018.836122,"40.493888,-111.865810",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-8,22,5,14,423,66536,-53,-81,-8
1684941020.255164,"40.493888,-111.865811",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-8
1684941021.737057,"40.493886,-111.865813",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-7
1684941023.225676,"40.493892,-111.865816",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-7
1684941024.666917,"40.493892,-111.865815",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-7
1684941026.063622,"40.493899,-111.865808",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-81,-7
1684941027.4996412,"40.493900,-111.865804",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-55,-83,-8
1684941028.909927,"40.493900,-111.865800",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-55,-83,-8
1684941030.273407,"40.493901,-111.865797",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-55,-83,-8
1684941031.590322,"40.493901,-111.865796",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-55,-83,-8
1684941033.042423,"40.493901,-111.865794",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-82,-7
1684941034.43392,"40.493900,-111.865793",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-57,-85,-8,18,5,14,423,66536,-53,-82,-7
1684941035.7747169,"40.493899,-111.865792",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-53,-82,-7
1684941037.1060212,"40.493897,-111.865793",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-51,-82,-7
1684941039.589977,"40.493895,-111.865795",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-51,-82,-7
1684941040.954589,"40.493894,-111.865795",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-51,-82,-7
1684941042.358133,"40.493893,-111.865796",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-8,20,5,14,423,66536,-51,-79,-7
1684941044.829588,"40.493892,-111.865796",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941046.2049642,"40.493896,-111.865808",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941047.5397272,"40.493897,-111.865812",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-80,-7
1684941048.879349,"40.493898,-111.865813",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-80,-7
1684941055.781166,"40.493897,-111.865814",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941058.181034,"40.493897,-111.865815",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-9
1684941062.761003,"40.493897,-111.865816",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941065.2255712,"40.493896,-111.865816",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941066.6242418,"40.493896,-111.865817",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941069.0679932,"40.493896,-111.865818",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941073.79476,"40.493896,-111.865819",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941076.468829,"40.493895,-111.865820",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941080.0550752,"40.493895,-111.865821",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-7
1684941084.940544,"40.493895,-111.865822",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-8
1684941089.731615,"40.493895,-111.865823",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-9
1684941091.139498,"40.493894,-111.865823",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-7,19,5,14,423,66536,-51,-79,-9
1684941093.730019,"40.493894,-111.865824",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-82,-9,14,5,14,423,66536,-51,-81,-14
1684941097.359434,"40.493894,-111.865825",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-82,-9,14,5,14,423,66536,-51,-80,-8
1684941102.146102,"40.493893,-111.865825",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-9,17,5,14,423,66536,-51,-80,-8
1684941103.654616,"40.493893,-111.865826",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-9,17,5,14,423,66536,-51,-80,-8
1684941111.728884,"40.493893,-111.865827",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-51,-81,-9,17,5,14,423,66536,-51,-81,-8
1684941119.9067059,"40.493893,-111.865828",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-80,-10,17,5,14,423,66536,-51,-79,-9
1684941121.3322759,"40.493892,-111.865828",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-80,-10,17,5,14,423,66536,-51,-79,-9
1684941125.945699,"40.493896,-111.865833",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-63,-90,-10,16,5,14,423,66536,-51,-79,-15
1684941127.467681,"40.493897,-111.865838",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-84,-10,18,5,14,423,66536,-57,-86,-7
1684941128.825095,"40.493897,-111.865840",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-59,-87,-9,18,5,14,423,66536,-57,-86,-7
1684941130.200902,"40.493898,-111.865832",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-59,-87,-9,18,5,14,423,66536,-57,-86,-7
1684941131.591189,"40.493897,-111.865834",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-9,23,5,14,423,66536,-57,-86,-7
1684941133.0343308,"40.493891,-111.865840",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-9,23,5,14,423,66536,-55,-83,-7
1684941134.389385,"40.493890,-111.865841",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-82,-9,23,5,14,423,66536,-55,-83,-7
1684941136.836473,"40.493890,-111.865842",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-83,-8,22,5,14,423,66536,-55,-83,-7
1684941138.320003,"40.493891,-111.865842",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-55,-83,-8,22,5,14,423,66536,-51,-81,-8
1684941140.776148,"40.493891,-111.865841",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,23,5,14,423,66536,-51,-81,-8
1684941143.192767,"40.493891,-111.865842",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-81,-8,23,5,14,423,66536,-59,-89,-10
1684941144.564936,"40.493889,-111.865840",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-59,-90,-8,14,5,14,423,66536,-59,-89,-10
1684941145.976623,"40.493888,-111.865840",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-59,-90,-8,14,5,14,423,66536,-59,-89,-10
1684941147.342017,"40.493886,-111.865840",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-83,-9,22,5,14,423,66536,-51,-72,-6
1684941148.71155,"40.493878,-111.865837",0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-53,-83,-9,22,5,14,423,66536,-51,-72,-6
